link,text,date,No_of_Likes,No_of_tweets
https://twitter.com/PastorSauceBoat/status/1751880258100363577#m,#rishisunak the WILL OF THE PEOPLE is the absence of the #ConservativeParty from #BritishPolitics for the foreseeable future #r4today,"Jan 29, 2024 · 8:09 AM UTC",1,0
https://twitter.com/PoohBearCorner/status/1751874344567845298#m,#Sunak summons David Cameron to No10  #Sunak: “I know you are telling jokes about me. It is disrespectful!  Dave: “How come?”  #Sunak: “I’m leader of the #ConservativeParty and Prime Minister at a time of national crisis.”  Dave: “No I’ve not told anyone that one.”,"Jan 29, 2024 · 7:46 AM UTC",0,1
https://twitter.com/MarkGarrat76635/status/1751872988876599464#m,#ConservativeParty #LabourParty,"Jan 29, 2024 · 7:40 AM UTC",0,0
https://twitter.com/PACrosthwaite/status/1751864851066978472#m,"@bbclaurak is NOT a journalist, she is merely a pathetic groupie sycophant of the #ConservativeParty  and its  fascist ideology. She should be sacked NOT rewarded with an obscene salary. It is your and my licence fees that pay for this abhorrent woman.","Jan 29, 2024 · 7:08 AM UTC",0,0
https://twitter.com/PACrosthwaite/status/1751864774399258929#m,"@bbclaurak is NOT a journalist, she is merely a pathetic groupie sycophant of the #ConservativeParty  and its  fascist ideology. She should be sacked NOT rewarded with an obscene salary. It is your and my licence fees that pay for this abhorrent woman.","Jan 29, 2024 · 7:08 AM UTC",0,0
https://twitter.com/639b2172ecb04ff/status/1751730450261844166#m,#Child and #baby #genocide enablers #GenocideVonDerLeyen #GenocideStarmer #GenocideLabour #GenocideJoeBiden #ConservativeParty #Canada #Germany #Switzerland #Sweden #Japan #France #Netherlands  Boycott products from their countries and holidays and tourism there,"Jan 28, 2024 · 10:14 PM UTC",0,0
https://twitter.com/universe_soj/status/1751717552722493786#m,This is a GOOD REASON TO LET #CONSERVATIVEPARTY NO MORE #FASCIST IN ANY GOVERNMENT POSITION...,"Jan 28, 2024 · 9:23 PM UTC",0,0
https://twitter.com/Richard_4_2_0/status/1751714260520976424#m,TRUMP's Diapers and Corporations Cannon Fodder!   LIVE 8.30pm GMT All Shorts  @wallybois #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru https://www.youtube.com/live/jW9vOQ7NO8M?si=b5hqC5SvFcf4xsAN,"Jan 28, 2024 · 9:09 PM UTC",0,0
https://twitter.com/emmysza/status/1751709061203042651#m,SÓ VOU ASSISTIR SE @GeorgeSantosRep CONFIRMAR PRESENÇA #ConservativeParty !!,"Jan 28, 2024 · 8:49 PM UTC",0,0
https://twitter.com/Richard_4_2_0/status/1751697130991894808#m,#Trump #TrumpMentalHealth  What's Wrong With Donald Trump in 2024?  Political X  #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru https://youtu.be/ge5vAUGwbd8?si=0w75KAWukUF7J9_s,"Jan 28, 2024 · 8:01 PM UTC",0,0
https://twitter.com/kekistaniDUDE/status/1751691269582233792#m,Bye bye Trudeau. #pollievre #ConservativeParty #VoteBlueToStopTheStupid #fucktrudeau,"Jan 28, 2024 · 7:38 PM UTC",1,0
https://twitter.com/VireousShop/status/1751690465387159601#m,Warning! May Start Talking About Politics Funny T-Shirt Gift - Where Creative Minds Go To Shop - Vireous.Shop #Politics #PoliticsLive #Conservative #ConservativeParty #LabourParty #LabourDoorstep https://vireous.shop/products/warning-may-start-talking-about-politics-funny-t-shirt-gift,"Jan 28, 2024 · 7:35 PM UTC",0,0
https://twitter.com/Altered___State/status/1751679904398110975#m,"Yes, the shocking state of our rivers is more complicated than this, but this handy Venn diagram does serve a purpose...hear the detail at our WYE OH WHY - RIVERS OF SHIT talk Feb 6 @HenAndChicken #Bristol #rivers #britainsrivers #ukgovernment #conservativeparty #alteredstate","Jan 28, 2024 · 6:53 PM UTC",5,0
https://twitter.com/Richard_4_2_0/status/1751656423342092524#m,#prison #prisoners  Thousands of Prisoners Remain Locked Up Despite Serving Time   REGANELITE @reganelite1 #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru https://youtu.be/2xJCmWDF9hA?si=6MVqK2ssKJk9glkF,"Jan 28, 2024 · 5:20 PM UTC",1,0
https://twitter.com/SueW251161/status/1751654112079311327#m,Does seem to come across more and more about helping to keep the #ConservativeParty in power so they can just carry on protesting.   #Power NOT #Protest.,"Jan 28, 2024 · 5:10 PM UTC",1,0
https://twitter.com/Richard_4_2_0/status/1751653303908192581#m,"RE-LOADED, SORRY! Is Sunak scuppered  The Interesting Times 28th Jan  #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru https://youtu.be/XYDmD29PWSA?si=ntJzWSPpIY3janRf","Jan 28, 2024 · 5:07 PM UTC",0,0
https://twitter.com/GBailey_Noah/status/1751643088659894753#m,Badenoch quashes leadership challenge rumors while Tories hint at tax cuts https://noah-news.com/gb/en/politics/2024/01/28/badenoch-quashes-leadership-challenge-rumors-while-tories-hint-at-tax-cuts #KemiBadenoch #RishiSunak #ConservativeParty,"Jan 28, 2024 · 4:27 PM UTC",0,0
https://twitter.com/WSussexBrexit/status/1751618117405401213#m,Did I just Really hear this 🤪@RishiSunak has asked all his bearded MPs to Shave so they  look more effective! Is that so it will help us ‘Little People’ see any difference between the #ConservativeParty & the #LabourParty ?? There is No Difference #VoteReform for any Common Sense to return to this Once Great Country 🇬🇧 @june_mummery @juneslater17 @GBNEWS,"Jan 28, 2024 · 2:47 PM UTC",13,2
https://twitter.com/foxesdale/status/1751602629937861028#m,Because @BBCPolitics journos like @bbclaurak will give air time to anyone who can be guaranteed to criticise #ConservativeParty,"Jan 28, 2024 · 1:46 PM UTC",0,0
https://twitter.com/itzashley06x/status/1751599110581293241#m,I don’t even need to say anything. Cue the hashtags. #Conservatives #ConservativeParty #ConservativesNotFitToGovern #ToriesBrokeBritain #ToriesCorruptToTheCore #ToriesCostLives #ToriesDestroyingOurCountry #ToriesOut #ToriesUnfitToGovern #Tory #ToryBrokenBritain #ToryLies,"Jan 28, 2024 · 1:32 PM UTC",0,0
https://twitter.com/MCY1X/status/1751586656467968040#m,#Schools are falling down #Hospitals are falling down  The #roads are falling apart  Thats what happens after nearly 14yrs of the #Tories #VoteConservative! #ConservativeParty #UnitedKingdom https://www.bbc.co.uk/news/articles/c989vqnw4ngo,"Jan 28, 2024 · 12:42 PM UTC",0,0
https://twitter.com/BAinsley_Noah/status/1751585091237671413#m,Kemi Badenoch urges Conservative unity amid leadership bid rumours https://noah-news.com/gb/en/politics/2024/01/28/kemi-badenoch-urges-conservative-unity-amid-leadership-bid-rumours #KemiBadenoch #ConservativeParty #UKpolitics,"Jan 28, 2024 · 12:36 PM UTC",0,0
https://twitter.com/BAinsley_Noah/status/1751574890069524711#m,Business secretary Kemi Badenoch dismisses conspiracy against PM Sunak https://noah-news.com/gb/en/politics/2024/01/28/business-secretary-kemi-badenoch-dismisses-conspiracy-against-pm-sunak #KemiBadenoch #RishiSunak #ConservativeParty,"Jan 28, 2024 · 11:56 AM UTC",0,0
https://twitter.com/PACrosthwaite/status/1751565750039429145#m,"@bbclaurak is NOT a journalist, she is merely a pathetic groupie sycophant of the #ConservativeParty  and its  fascist ideology. She should be sacked NOT rewarded with an obscene salary. It is your and my licence fees that pay for this abhorrent woman.","Jan 28, 2024 · 11:19 AM UTC",1,1
https://twitter.com/MChoukri/status/1751561616112370036#m,Following the UK government logic on “pausing” funding to #UNRWA after allegations of 12 employees took part in the 7th Oct Should we ban the #ConservativeParty following the Covid enquiry?! After all they are leading the country whilst breaking the rules they set out,"Jan 28, 2024 · 11:03 AM UTC",0,0
https://twitter.com/craig_smithUK/status/1751554032517239249#m,A Sunday morning trip down to #wellingborough to help Conservative candidate Helen Harrison in the upcoming by-election  #craigsmith4northwestleicestershire #OneOfOurOwn #teamblue #ConservativeParty #conservatives #cchqpress,"Jan 28, 2024 · 10:33 AM UTC",5,3
https://twitter.com/Richard_4_2_0/status/1751546423567397003#m,Alternative Paper Review   Sun 28/01/24 Aid Thompsin  #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru https://youtu.be/M2gfEvtv4v4?si=qwTP_EmvPWdUA9-p,"Jan 28, 2024 · 10:03 AM UTC",0,0
https://twitter.com/lisbon9707/status/1751529284693360805#m,@RishiSunak @ClaireCoutinho incompetence on a absurd scale nationally and locally with three four star hotel's full of #Illegalimmigrants under your #ConservativeParty governance  #tandridge,"Jan 28, 2024 · 8:54 AM UTC",1,0
https://twitter.com/BAinsley_Noah/status/1751514503664070926#m,Tory divisions deepen as Labour preps for potential power shift https://noah-news.com/gb/en/politics/2024/01/28/tory-divisions-deepen-as-labour-preps-for-potential-power-shift #UKpolitics #ConservativeParty #LabourParty,"Jan 28, 2024 · 7:56 AM UTC",0,0
https://twitter.com/BAinsley_Noah/status/1751430180449419689#m,Conservative Party hints at tax cuts to rally support ahead of by-election https://noah-news.com/gb/en/politics/2024/01/28/conservative-party-hints-at-tax-cuts-to-rally-support-ahead-of-by-election #ConservativeParty #taxcuts #RishiSunak,"Jan 28, 2024 · 2:21 AM UTC",0,0
https://twitter.com/alrightgeez/status/1751417064349147457#m,How much do you think the native population will accept this level of 'diversity' before civil unrest? @number10gov #ConservativeParty,"Jan 28, 2024 · 1:29 AM UTC",0,0
https://twitter.com/Lori2025/status/1751409847847837968#m,#TrudeauMustResign #TrudeauCrimeMinister #TrudeauCorruption #TrudeauForTreason #LiberalHypocrisy #Pierre4PM #ConservativeParty common sense now,"Jan 28, 2024 · 1:00 AM UTC",0,0
https://twitter.com/cernusson/status/1751386343601475760#m,This is utterly cruel & has no basis. None whatsoever. Innocent Palestinians are already starving & so we punish them more? The UK govt is actively killing Palestinians through this measure. The #ConservativeParty are complicit in the  #GazaGenocide,"Jan 27, 2024 · 11:26 PM UTC",14,1
https://twitter.com/intbienetre/status/1751385626358735105#m,"#ConservativeParty #RishiSunak was #uk #PM in November, was he not? #Keir_Starmer was @UKLabour leader , was he not?","Jan 27, 2024 · 11:24 PM UTC",0,0
https://twitter.com/itzashley06x/status/1751376811072614747#m,What the fuck is fed to them at the Sun? #Conservatives #ConservativeParty #ConservativesNotFitToGovern #ToriesBrokeBritain #ToriesCorruptToTheCore #ToriesCostLives #ToriesDestroyingOurCountry #ToriesOut #ToriesUnfitToGovern #Tory #ToryBrokenBritain #ToryLies #ToryScum,"Jan 27, 2024 · 10:49 PM UTC",2,0
https://twitter.com/KLainey_Noah/status/1751323862980079986#m,Voters voice disillusionment with political leaders on BBC program https://noah-news.com/gb/en/politics/2024/01/27/voters-voice-disillusionment-with-political-leaders-on-bbc-program #UKpolitics #LabourParty #ConservativeParty,"Jan 27, 2024 · 7:18 PM UTC",0,0
https://twitter.com/geekhutblog/status/1751322506684674526#m,This happening in the UK too. A coordinated attack that leaders seem to be complicit in. #RishiSunak #ConservativeParty #LabourParty #uk @NCA_UK,"Jan 27, 2024 · 7:13 PM UTC",0,0
https://twitter.com/AlanBraithwaite/status/1751320724285849723#m,We are indeed missing any clear evidence of the benefits of #Brexit.  @NorthernIreland has tied itself in knots and costs for traders have gone up. @Jacob_Rees_Mogg @BorisJohnson. At present I would vote for a stale lettuce rather than #ConservativeParty,"Jan 27, 2024 · 7:06 PM UTC",0,0
https://twitter.com/Abubakr_Atto/status/1751319665266024944#m,@Keir_Starmer @RishiSunak @JamesCleverly @David_Cameron #LabourParty #ConservativeParty this is a message for you too. Your official messages today didn’t recognise the Palestinian genocide. These peace loving descendants of survivors have put you to shame. How divisive! Shame!,"Jan 27, 2024 · 7:02 PM UTC",1,0
https://twitter.com/JodwayRon/status/1751317107541696894#m,@PierrePoilievre I and ¾ of the Canadian Population would appreciate if you would shut that repulsive #DoucheWeasel mouth of yours!  You and the #CONServativeParty ARE what is WRONG in this Country!  The puss filled pimple on the ASS OF OUR SOCIETY!  Kindly GO AWAY!,"Jan 27, 2024 · 6:51 PM UTC",0,0
https://twitter.com/Richard_4_2_0/status/1751315979290677395#m,#Conservative #Conservatives #ConservativeParty,"Jan 27, 2024 · 6:47 PM UTC",0,0
https://twitter.com/Richard_4_2_0/status/1751312970477433234#m,#Covid  Tens of Billions in Government and Council Pandemic Spending Unaccounted For   Reganelite @reganelite1 #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru https://youtu.be/wJoeTDN8-AU?si=W0K7IYD7MhhpsvMQ,"Jan 27, 2024 · 6:35 PM UTC",1,0
https://twitter.com/Richard_4_2_0/status/1751311320295641296#m,Alternative Paper Review   Sat 27/01/24 Aid Thompsin  #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru https://youtu.be/PRSMiZc4rgo?si=VwDBvtUWgjHSMPs8,"Jan 27, 2024 · 6:28 PM UTC",0,0
https://twitter.com/Kimmie_Harmer/status/1751310806560436686#m,Enjoyed a wonderful sunny seaside day campaigning with @FleurButler1 for @RWeedenSanz an amazing hardworking Conservative Parliamentary Candidate for Scarborough and Whitby. Listening to residents concerns & Idea.  #CommunityConnection #ConservativeValues #ConservativeParty,"Jan 27, 2024 · 6:26 PM UTC",1,0
https://twitter.com/Richard_4_2_0/status/1751304293380927976#m,@SuellaBraverman  5 REASONS SUELLA BRAVERMAN IS A TORY TW@!   Countdown To Power  #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru https://youtu.be/SromLkOKYOY?si=H9MFv5bJ29aI0366,"Jan 27, 2024 · 6:00 PM UTC",0,0
https://twitter.com/MarkGarrat76635/status/1751302527197249718#m,#ConservativeParty government wrote off £9.9bn of public money for unusable PPE.   That would have been enough to build 10 new hospitals.  Waste of that scale absolutely needs focussed criminal forensic investigation,"Jan 27, 2024 · 5:53 PM UTC",1,0
https://twitter.com/jenn53803/status/1751299090963423718#m,"Well, Richie does have a backbone after all #ConservativeParty","Jan 27, 2024 · 5:40 PM UTC",0,0
https://twitter.com/Brian_A_McDaid/status/1751294699569094915#m,"Today the @SkiptonRiponCLP campaign team knocked on the doors in #Bentham.  The support locally for the @LabourParty continues to grow and I spoke to many disillusioned #ConservativeParty supporters who will be voting for us as they are fed up with the failure of this Government locally and nationally.  The main issue residents raised with me was about anti social behaviour, so I spoke to them about the incentives I've introduced in my role as Councillor for @SkiptonCouncil, including setting up the Community Safety Working Group, providing funding for more youth provisions and working with our local police that has already seen a reduction of anti-social behaviour in the town. These will be the same incentives I would introduce across #skipton and #Ripon as MP.  #ALocalVoiceForAll.","Jan 27, 2024 · 5:22 PM UTC",11,0
https://twitter.com/Abubakr_Atto/status/1751292975685026199#m,"Thanks @AlonLeeGreen. @EylonALevy, @David_Cameron @RishiSunak, @Keir_Starmer #LabourParty #ConservativeParty - what does this achieve? Shld we as #British tax payers continue suptg this madness? Many Jews are peaceful, oppose to genocide in #Gaza, not Zionists - a possessed Army","Jan 27, 2024 · 5:15 PM UTC",0,0
https://twitter.com/geordie_ufo/status/1751290799659036775#m,How about election for political Jobs ! Rather than everybody in the #ConservativeParty just having a go ??!! @UKLabour #GeneralElectionlNow 👽🖤🤍,"Jan 27, 2024 · 5:07 PM UTC",0,2
https://twitter.com/britian67/status/1751235739042422819#m,#ConservativeParty Govt. #UK has same #Openborders Policy,"Jan 27, 2024 · 1:28 PM UTC",0,0
https://twitter.com/RobertHM75/status/1751232971397386548#m,The #PostOfficeScandal is telling us all about how @Fujitsu_Global @PostOffice @PostOfficeNews & #ConservativeParty lied to courts/public. Look at #ToryNepotism #ToryCorruption of ex #Fujitsu UK boss @michaelkeegan14 & wife @GillianKeegan #Chichester https://www.bbc.com/news/uk-politics-68106040,"Jan 27, 2024 · 1:17 PM UTC",2,1
